frame_number,prep_ms,inference_ms,post_ms,tracking_ms,opflow_ms
270,3.8759,112.8138,0.5722,0.2251,0.0000
271,3.8881,112.9884,0.5815,0.1919,0.0000
272,3.9325,111.7687,0.5595,0.1828,0.0000
273,3.8335,111.5421,0.6309,0.1980,0.0000
274,4.0120,112.7456,0.6066,0.1845,0.0000
275,4.2391,113.3005,0.5923,0.1856,0.0000
276,3.9633,113.2690,0.5620,0.1742,0.0000
277,3.8667,112.7889,0.5706,0.1646,0.0000
278,3.8527,111.9301,0.5510,0.1737,0.0000
279,3.8697,112.6975,0.5669,0.1631,0.0000
280,3.9846,113.2638,0.5795,0.1687,0.0000
281,3.9180,111.6070,0.5881,0.1833,0.0000
282,4.2244,111.5108,0.5792,0.1666,0.0000
283,3.9726,113.1573,0.5658,0.1734,0.0000
284,3.8711,113.3852,0.5592,0.1768,0.0000
285,3.9143,113.0494,0.5627,0.1714,0.0000
286,4.8464,111.4719,0.5883,0.1757,0.0000
287,3.8672,112.7799,0.5525,0.1733,0.0000
288,4.0096,113.3628,0.5909,0.1733,0.0000
289,4.0181,110.9533,0.5656,0.1888,0.0000
290,4.2267,113.1132,0.5670,0.1739,0.0000
291,3.9108,112.8627,0.5467,0.1618,0.0000
292,4.1066,110.7649,0.5293,0.1659,0.0000
293,4.2410,113.3547,0.5573,0.1670,0.0000
294,3.9052,112.5212,0.5756,0.1731,0.0000
295,3.9333,111.7213,0.5732,0.1676,0.0000
296,4.2043,111.4255,0.5822,0.1748,0.0000
297,3.9727,112.8634,0.5589,0.1799,0.0000
298,3.8851,112.9292,0.5396,0.1764,0.0000
299,3.8512,112.9758,0.5546,0.1602,0.0000
300,4.4253,111.7177,0.6279,0.1818,0.0000
301,3.9141,112.8116,0.5663,0.1659,0.0000
302,3.9386,112.8610,0.5437,0.1991,0.0000
303,3.9915,113.5817,0.5862,0.1655,0.0000
304,4.2171,112.6855,0.5930,0.1628,0.0000
305,3.8823,112.9240,0.5744,0.1574,0.0000
306,4.0198,113.0021,0.5759,0.2110,0.0000
307,4.1870,111.3014,0.5588,0.1581,0.0000
308,3.9259,113.1254,0.5349,0.1504,0.0000
309,3.9358,113.5187,0.5573,0.1383,0.0000
310,4.2458,113.4772,0.5244,0.1333,0.0000
311,3.8586,112.8139,0.5409,0.1670,0.0000
312,3.9212,112.8063,0.5277,0.1655,0.0000
313,3.8879,112.7240,0.5414,0.1728,0.0000
314,4.5400,113.3860,0.5949,0.1798,0.0000
315,3.9510,113.5015,0.5660,0.1696,0.0000
316,3.9102,111.8295,0.5754,0.1743,0.0000
317,4.0235,112.5528,0.5866,0.1778,0.0000
318,4.2601,112.8969,0.5857,0.1659,0.0000
319,3.9390,113.1039,0.5401,0.1649,0.0000
320,4.0148,113.5512,0.5646,0.1735,0.0000
321,4.2616,112.7159,0.5719,0.1721,0.0000
322,3.8902,113.0251,0.5415,0.1807,0.0000
323,3.9293,113.3455,0.5645,0.1723,0.0000
324,4.1941,113.0977,0.5463,0.1732,0.0000
325,3.8470,113.5494,0.5415,0.1946,0.0000
326,3.9265,111.8752,0.5687,0.1863,0.0000
327,3.9225,112.5665,0.5539,0.1823,0.0000
328,4.2601,112.5332,0.5802,0.1731,0.0000
329,3.8655,113.2207,0.5602,0.1962,0.0000
330,3.9217,113.0492,0.5597,0.1779,0.0000
331,4.0152,113.6364,0.5805,0.1765,0.0000
332,4.1504,113.1117,0.5612,0.1678,0.0000
333,3.8556,112.8626,0.5791,0.1993,0.0000
334,4.0740,113.3308,0.5682,0.1624,0.0000
335,4.1315,113.1226,0.5581,0.1613,0.0000
336,3.9179,112.8826,0.5025,0.1794,0.0000
337,5.4989,113.2085,0.5263,0.1561,0.0000
338,4.0463,112.9607,0.5007,0.1573,0.0000
339,3.8977,113.0974,0.5140,0.1581,0.0000
340,3.8764,113.0584,0.5256,0.1612,0.0000
341,3.8526,113.2626,0.5268,0.1594,0.0000
342,4.5190,113.1649,0.5679,0.1656,0.0000
343,4.1620,112.9359,0.5531,0.1606,0.0000
344,3.8696,113.0463,0.5512,0.1771,0.0000
345,3.8753,113.0579,0.5307,0.1663,0.0000
346,3.9429,113.3966,0.5676,0.1721,0.0000
347,4.2077,112.8818,0.5149,0.2132,0.0000
348,3.8841,113.0844,0.5199,0.1656,0.0000
349,3.8892,113.8711,0.5177,0.1743,0.0000
350,3.8681,113.1076,0.5321,0.1706,0.0000
351,4.6200,112.4921,0.5625,0.2234,0.0000
352,3.9123,112.8738,0.5064,0.1657,0.0000
353,3.8641,112.7977,0.5109,0.1521,0.0000
354,4.0689,113.9497,0.5355,0.1613,0.0000
355,4.1257,113.1568,0.5241,0.1692,0.0000
