frame_number,prep_ms,inference_ms,post_ms,tracking_ms,opflow_ms
204,0.0000,0.0000,0.0000,0.0244,6.4678
205,4.3170,46.8610,4.0266,0.1553,3.7852
206,0.0000,0.0000,0.0000,0.0251,7.1422
207,0.0000,0.0000,0.0000,0.0243,7.3906
208,4.3280,46.7387,4.0865,0.1819,3.5247
209,0.0000,0.0000,0.0000,0.0243,6.5940
210,0.0000,0.0000,0.0000,0.0255,7.0352
211,4.4154,47.2743,4.0362,0.1452,3.5260
212,0.0000,0.0000,0.0000,0.0219,6.2120
213,0.0000,0.0000,0.0000,0.0236,5.4402
214,4.5915,47.2864,4.0676,0.1453,5.7650
215,0.0000,0.0000,0.0000,0.0218,7.2599
216,0.0000,0.0000,0.0000,0.0220,5.5121
217,4.2610,46.8684,4.0934,0.1311,3.3725
218,0.0000,0.0000,0.0000,0.0211,6.3174
219,0.0000,0.0000,0.0000,0.0221,5.0776
220,4.4025,46.8368,4.0684,0.1353,3.6615
221,0.0000,0.0000,0.0000,0.0211,7.1026
222,0.0000,0.0000,0.0000,0.0223,5.9185
223,4.1973,46.4471,4.1877,0.1588,3.4177
224,0.0000,0.0000,0.0000,0.0225,6.3916
225,0.0000,0.0000,0.0000,0.0234,5.3639
226,4.3416,47.1522,3.8307,0.1320,3.0066
227,0.0000,0.0000,0.0000,0.0216,6.2908
228,0.0000,0.0000,0.0000,0.0220,5.4421
229,4.3549,46.9565,4.0901,0.1462,3.7207
230,0.0000,0.0000,0.0000,0.0246,6.6897
231,0.0000,0.0000,0.0000,0.0254,7.2518
232,4.4276,46.8761,3.9804,0.1640,3.0809
233,0.0000,0.0000,0.0000,0.0234,7.0308
234,0.0000,0.0000,0.0000,0.0219,6.7721
235,4.1058,46.5712,4.1797,0.1658,2.7983
236,0.0000,0.0000,0.0000,0.0212,8.0579
237,0.0000,0.0000,0.0000,0.0210,5.8298
238,4.3102,47.3212,4.1844,0.2126,2.9125
239,0.0000,0.0000,0.0000,0.0192,5.0059
240,0.0000,0.0000,0.0000,0.0195,4.1930
241,4.3578,46.9045,3.8770,0.1337,3.1214
242,0.0000,0.0000,0.0000,0.0219,5.2081
243,0.0000,0.0000,0.0000,0.0221,5.4211
244,4.2644,46.7052,4.1104,0.1535,2.9915
245,0.0000,0.0000,0.0000,0.0221,5.3836
246,0.0000,0.0000,0.0000,0.0208,5.9278
247,4.3403,46.9421,3.9764,0.1770,2.2889
248,0.0000,0.0000,0.0000,0.0245,6.4813
249,0.0000,0.0000,0.0000,0.0237,6.6279
250,4.8202,48.2642,3.9456,0.1735,1.9762
251,0.0000,0.0000,0.0000,0.0269,8.5296
252,0.0000,0.0000,0.0000,0.0503,7.7354
253,4.3725,47.1958,4.0722,0.1797,4.2955
254,0.0000,0.0000,0.0000,0.0273,10.6753
255,0.0000,0.0000,0.0000,0.0261,9.0659
256,4.2472,46.6102,4.0710,0.1908,3.1200
257,0.0000,0.0000,0.0000,0.0283,9.6658
258,0.0000,0.0000,0.0000,0.0275,8.8125
259,4.8915,46.6440,4.1268,0.1669,2.7961
260,0.0000,0.0000,0.0000,0.0207,6.8287
