frame_number,prep_ms,inference_ms,post_ms,tracking_ms,opflow_ms
256,0.0000,0.0000,0.0000,0.0246,5.7810
257,0.0000,0.0000,0.0000,0.0242,5.7108
258,0.0000,0.0000,0.0000,0.0194,6.3301
259,4.6741,110.8817,4.3638,0.2014,4.2122
260,0.0000,0.0000,0.0000,0.0250,8.6207
261,0.0000,0.0000,0.0000,0.0229,7.7314
262,0.0000,0.0000,0.0000,0.0249,7.0461
263,0.0000,0.0000,0.0000,0.0239,6.8043
264,0.0000,0.0000,0.0000,0.0261,6.0861
265,4.8503,111.9970,3.8221,0.1805,3.5865
266,0.0000,0.0000,0.0000,0.0224,8.9646
267,0.0000,0.0000,0.0000,0.0233,6.2988
268,0.0000,0.0000,0.0000,0.0217,6.3210
269,0.0000,0.0000,0.0000,0.0229,7.3579
270,0.0000,0.0000,0.0000,0.0256,6.2550
271,4.9732,110.3978,4.1779,0.1746,3.2293
272,0.0000,0.0000,0.0000,0.0152,7.9433
273,0.0000,0.0000,0.0000,0.0171,2.7747
274,0.0000,0.0000,0.0000,0.0167,2.9303
275,0.0000,0.0000,0.0000,0.0167,2.7307
276,0.0000,0.0000,0.0000,0.0189,3.0664
277,4.7453,111.7700,4.3032,0.2408,2.9573
278,0.0000,0.0000,0.0000,0.0194,5.8066
279,0.0000,0.0000,0.0000,0.0165,4.1667
280,0.0000,0.0000,0.0000,0.0161,2.5801
281,0.0000,0.0000,0.0000,0.0165,2.6073
282,0.0000,0.0000,0.0000,0.0177,3.1902
283,4.6606,112.1987,4.2555,0.2144,2.5958
284,0.0000,0.0000,0.0000,0.0226,7.7100
285,0.0000,0.0000,0.0000,0.0230,5.7209
286,0.0000,0.0000,0.0000,0.0212,5.3843
287,0.0000,0.0000,0.0000,0.0248,5.5653
288,0.0000,0.0000,0.0000,0.0249,6.1006
289,4.6876,112.0230,3.9342,0.2424,3.2157
290,0.0000,0.0000,0.0000,0.0293,9.0689
291,0.0000,0.0000,0.0000,0.0240,8.0785
292,0.0000,0.0000,0.0000,0.0249,7.1071
293,0.0000,0.0000,0.0000,0.0251,6.9385
294,0.0000,0.0000,0.0000,0.0254,7.9048
295,4.4893,110.5437,4.1298,0.1761,3.9281
296,0.0000,0.0000,0.0000,0.0239,11.5904
297,0.0000,0.0000,0.0000,0.0239,7.3018
298,0.0000,0.0000,0.0000,0.0217,8.3236
299,0.0000,0.0000,0.0000,0.0214,5.0277
300,0.0000,0.0000,0.0000,0.0228,6.0462
301,4.6102,110.5249,4.1288,0.2520,3.1408
302,0.0000,0.0000,0.0000,0.0225,8.4143
303,0.0000,0.0000,0.0000,0.0189,6.1204
304,0.0000,0.0000,0.0000,0.0155,4.6779
305,0.0000,0.0000,0.0000,0.0171,2.6891
306,0.0000,0.0000,0.0000,0.0173,2.5494
307,4.9801,112.3529,4.3528,0.2082,3.1090
308,0.0000,0.0000,0.0000,0.0319,12.5621
309,0.0000,0.0000,0.0000,0.0299,10.5459
310,0.0000,0.0000,0.0000,0.0317,10.0553
311,0.0000,0.0000,0.0000,0.0317,9.8145
312,0.0000,0.0000,0.0000,0.0307,9.9659
313,4.2853,109.8083,3.9242,0.2146,1.8300
314,0.0000,0.0000,0.0000,0.0281,9.9179
315,0.0000,0.0000,0.0000,0.0291,8.6840
316,0.0000,0.0000,0.0000,0.0277,8.5455
317,0.0000,0.0000,0.0000,0.0288,9.2322
318,0.0000,0.0000,0.0000,0.0289,8.2316
319,4.7661,109.5164,4.0774,0.2321,2.4404
320,0.0000,0.0000,0.0000,0.0297,10.0875
321,0.0000,0.0000,0.0000,0.0288,11.0491
322,0.0000,0.0000,0.0000,0.0281,9.4230
323,0.0000,0.0000,0.0000,0.0325,8.5908
324,0.0000,0.0000,0.0000,0.0300,7.6267
325,4.4185,109.9733,4.1082,0.2084,2.5728
326,0.0000,0.0000,0.0000,0.0291,8.5218
327,0.0000,0.0000,0.0000,0.0240,9.9428
328,0.0000,0.0000,0.0000,0.0254,7.2251
329,0.0000,0.0000,0.0000,0.0251,7.4784
330,0.0000,0.0000,0.0000,0.0258,7.6978
331,4.7989,111.5513,4.3489,0.2020,2.5927
332,0.0000,0.0000,0.0000,0.0227,8.9184
333,0.0000,0.0000,0.0000,0.0228,5.8028
334,0.0000,0.0000,0.0000,0.0229,6.2531
335,0.0000,0.0000,0.0000,0.0224,5.5369
336,0.0000,0.0000,0.0000,0.0232,5.7527
337,4.4879,110.9410,3.8435,0.2132,2.7630
338,0.0000,0.0000,0.0000,0.0223,7.9360
339,0.0000,0.0000,0.0000,0.0189,6.0872
340,0.0000,0.0000,0.0000,0.0197,4.9744
341,0.0000,0.0000,0.0000,0.0172,5.0125
342,0.0000,0.0000,0.0000,0.0162,3.2030
343,5.1779,111.6343,4.0723,0.2180,3.2643
344,0.0000,0.0000,0.0000,0.0260,13.5065
345,0.0000,0.0000,0.0000,0.0240,7.6458
346,0.0000,0.0000,0.0000,0.0247,7.6380
347,0.0000,0.0000,0.0000,0.0223,6.6457
348,0.0000,0.0000,0.0000,0.0239,5.3341
349,4.7354,112.3052,4.1106,0.2214,2.3595
350,0.0000,0.0000,0.0000,0.0182,8.2082
351,0.0000,0.0000,0.0000,0.0190,5.1226
352,0.0000,0.0000,0.0000,0.0198,4.6474
353,0.0000,0.0000,0.0000,0.0168,4.1789
354,0.0000,0.0000,0.0000,0.0174,2.6816
355,5.0757,112.7361,4.3343,0.2046,3.1270
356,0.0000,0.0000,0.0000,0.0191,7.2527
357,0.0000,0.0000,0.0000,0.0196,4.8204
358,0.0000,0.0000,0.0000,0.0174,4.3941
359,0.0000,0.0000,0.0000,0.0168,3.2235
360,0.0000,0.0000,0.0000,0.0168,3.0877
361,4.6746,112.2586,3.8530,0.2205,2.9061
362,0.0000,0.0000,0.0000,0.0229,8.2133
363,0.0000,0.0000,0.0000,0.0236,7.2592
364,0.0000,0.0000,0.0000,0.0257,7.0906
365,0.0000,0.0000,0.0000,0.0237,7.2051
366,0.0000,0.0000,0.0000,0.0236,5.5397
367,4.8314,110.3364,4.0604,0.2026,2.9596
368,0.0000,0.0000,0.0000,0.0241,10.6195
369,0.0000,0.0000,0.0000,0.0226,7.7117
370,0.0000,0.0000,0.0000,0.0232,5.9461
