9.3236,18.5844,9.0027,3.8466,51.2427
7.7785,18.1194,8.4367,3.7131,64.9523
7.2195,18.2419,8.5039,3.6614,61.3733
7.2297,18.2472,8.4845,3.6333,60.4053
7.1936,18.2685,9.0971,3.8464,59.5944
7.2182,18.1692,9.0853,4.7765,55.7508
7.3107,18.5127,9.7901,4.1542,66.2323
7.2952,18.2676,9.6278,4.0269,52.7825
7.1990,18.1658,10.2184,4.4212,61.9956
7.1788,18.2062,10.2416,4.6070,52.7664
7.2110,18.2987,10.6813,4.2949,51.5141
7.2438,18.1784,10.9030,4.3063,45.3685
7.2356,18.2306,10.2244,4.6206,49.6888
7.2045,18.2592,10.3260,4.3535,44.8568
7.2420,18.2120,11.4387,4.4253,59.6820
7.2420,18.2065,11.3010,4.4019,50.8486
7.2797,18.2995,11.3348,4.4830,41.6030
7.2191,18.1757,9.8936,4.1609,63.5507
7.2639,20.4733,9.8415,4.0879,63.3334
9.4976,25.3523,16.3161,6.1576,55.6764
10.1244,25.3184,16.0688,6.3426,54.1458
9.8580,25.2008,15.9336,5.3368,67.6708
7.4067,21.2953,14.3159,4.5125,62.4696
7.5691,21.5838,12.6139,4.3523,63.8809
7.7134,22.4492,14.1365,5.3527,64.3482
7.8706,22.0283,14.2433,5.0492,56.8086
7.3925,21.5602,14.2983,4.6597,61.0893
7.3782,21.2851,14.7755,4.9217,62.6395
7.2903,21.9947,14.3904,4.7824,60.5422
7.3804,21.5425,13.4227,4.7684,44.8860
7.3317,21.2640,12.4014,4.8301,51.1728
11.6235,22.8920,11.8411,4.7352,51.9082
8.0214,21.6375,11.5437,4.4625,48.3349
7.3144,21.3773,12.5537,4.5972,52.1574
7.4150,21.4774,12.4656,4.3623,50.2797
10.1921,21.3029,10.6300,5.1191,54.7559
10.9358,24.2105,12.7331,4.3468,58.7738
7.4403,22.0904,11.4511,4.0352,56.9830
7.3677,21.7217,11.3034,3.9718,59.6354
7.3917,21.7845,12.0257,3.9988,67.7993
